"","Station","Time","ID","Time1","Day","Month","Year","PM2.5","Time2","mean.R1","lo.R1","up.R1","TimeLabel"
"4228","Wisma Barito Pacific (S11)","2022-09-25T00:00:00.000Z",11,"2022-09-25T00:00:00.000Z",25,9,2022,46.0833,"2022-09-25T00:00:00.000Z",51.3392103910347,47.6598117135513,55.0185415641333,2022-09-25
"4229","Wisma Barito Pacific (S11)","2022-09-26T00:00:00.000Z",11,"2022-09-26T00:00:00.000Z",26,9,2022,37.3333,"2022-09-26T00:00:00.000Z",46.477218126785,42.8000313405594,50.1541936922058,2022-09-26
"4230","Wisma Barito Pacific (S11)","2022-09-27T00:00:00.000Z",11,"2022-09-27T00:00:00.000Z",27,9,2022,40.6087,"2022-09-27T00:00:00.000Z",49.4097071521195,45.7506367851878,53.0686754326228,2022-09-27
"4231","Wisma Barito Pacific (S11)","2022-09-28T00:00:00.000Z",11,"2022-09-28T00:00:00.000Z",28,9,2022,51.6087,"2022-09-28T00:00:00.000Z",50.8701585275332,47.2428914028939,54.4975716595352,2022-09-28
"4232","Wisma Barito Pacific (S11)","2022-09-29T00:00:00.000Z",11,"2022-09-29T00:00:00.000Z",29,9,2022,56.75,"2022-09-29T00:00:00.000Z",43.0747887746006,39.4578009103095,46.6918025614863,2022-09-29
"4233","Wisma Barito Pacific (S11)","2022-09-30T00:00:00.000Z",11,"2022-09-30T00:00:00.000Z",30,9,2022,49.0417,"2022-09-30T00:00:00.000Z",42.889308623199,39.2768548908315,46.5017506758534,2022-09-30
"4234","Wisma Barito Pacific (S11)","2022-10-01T00:00:00.000Z",11,"2022-10-01T00:00:00.000Z",1,10,2022,33.625,"2022-10-01T00:00:00.000Z",42.4071721441497,38.7878699978407,46.0265323867527,2022-10-01
"4235","Wisma Barito Pacific (S11)","2022-10-02T00:00:00.000Z",11,"2022-10-02T00:00:00.000Z",2,10,2022,41.2917,"2022-10-02T00:00:00.000Z",39.2310203072964,35.6095075049641,42.8524557452596,2022-10-02
"4236","Wisma Barito Pacific (S11)","2022-10-03T00:00:00.000Z",11,"2022-10-03T00:00:00.000Z",3,10,2022,28.2083,"2022-10-03T00:00:00.000Z",35.0089151932125,31.3958004583073,38.621953377637,2022-10-03
"4237","Wisma Barito Pacific (S11)","2022-10-04T00:00:00.000Z",11,"2022-10-04T00:00:00.000Z",4,10,2022,33.8333,"2022-10-04T00:00:00.000Z",37.3334789203976,33.6949151183288,40.9721768703251,2022-10-04
"4238","Wisma Barito Pacific (S11)","2022-10-05T00:00:00.000Z",11,"2022-10-05T00:00:00.000Z",5,10,2022,42.4583,"2022-10-05T00:00:00.000Z",39.8541698137861,36.237262507437,43.4713455691156,2022-10-05
"4239","Wisma Barito Pacific (S11)","2022-10-06T00:00:00.000Z",11,"2022-10-06T00:00:00.000Z",6,10,2022,39.5,"2022-10-06T00:00:00.000Z",41.4115048753965,37.7895096307584,45.0337131085963,2022-10-06
"4240","Wisma Barito Pacific (S11)","2022-10-07T00:00:00.000Z",11,"2022-10-07T00:00:00.000Z",7,10,2022,25.4583,"2022-10-07T00:00:00.000Z",39.0095593896068,35.3877507443595,42.6314727430514,2022-10-07
"4241","Wisma Barito Pacific (S11)","2022-10-08T00:00:00.000Z",11,"2022-10-08T00:00:00.000Z",8,10,2022,36.087,"2022-10-08T00:00:00.000Z",40.5464393054841,36.9167617581644,44.1759988272367,2022-10-08
"4242","Wisma Barito Pacific (S11)","2022-10-09T00:00:00.000Z",11,"2022-10-09T00:00:00.000Z",9,10,2022,32.913,"2022-10-09T00:00:00.000Z",39.6483082907615,35.9787143628518,43.3179691180657,2022-10-09
"4243","Wisma Barito Pacific (S11)","2022-10-10T00:00:00.000Z",11,"2022-10-10T00:00:00.000Z",10,10,2022,46.25,"2022-10-10T00:00:00.000Z",43.8470948901326,40.1859418360989,47.508280830807,2022-10-10
"4244","Wisma Barito Pacific (S11)","2022-10-11T00:00:00.000Z",11,"2022-10-11T00:00:00.000Z",11,10,2022,51.625,"2022-10-11T00:00:00.000Z",47.5100224791772,43.857709932796,51.1625140016677,2022-10-11
"4245","Wisma Barito Pacific (S11)","2022-10-12T00:00:00.000Z",11,"2022-10-12T00:00:00.000Z",12,10,2022,44.5833,"2022-10-12T00:00:00.000Z",48.0326845710688,44.3872098592591,51.6780552030209,2022-10-12
"4246","Wisma Barito Pacific (S11)","2022-10-13T00:00:00.000Z",11,"2022-10-13T00:00:00.000Z",13,10,2022,42.087,"2022-10-13T00:00:00.000Z",44.8951109305854,41.2400465095948,48.5497620424656,2022-10-13
"4247","Wisma Barito Pacific (S11)","2022-10-14T00:00:00.000Z",11,"2022-10-14T00:00:00.000Z",14,10,2022,37.25,"2022-10-14T00:00:00.000Z",42.1280217388037,38.4423749085788,45.8131691771242,2022-10-14
"4248","Wisma Barito Pacific (S11)","2022-10-15T00:00:00.000Z",11,"2022-10-15T00:00:00.000Z",15,10,2022,38.2917,"2022-10-15T00:00:00.000Z",41.4979856303565,37.8052484015602,45.1901976909451,2022-10-15
"4249","Wisma Barito Pacific (S11)","2022-10-16T00:00:00.000Z",11,"2022-10-16T00:00:00.000Z",16,10,2022,40.3478,"2022-10-16T00:00:00.000Z",38.5306930424081,34.8250044835305,42.2358157560497,2022-10-16
"4250","Wisma Barito Pacific (S11)","2022-10-17T00:00:00.000Z",11,"2022-10-17T00:00:00.000Z",17,10,2022,48.2917,"2022-10-17T00:00:00.000Z",38.5554495256775,34.8499545284857,42.2607188280302,2022-10-17
"4251","Wisma Barito Pacific (S11)","2022-10-18T00:00:00.000Z",11,"2022-10-18T00:00:00.000Z",18,10,2022,47.625,"2022-10-18T00:00:00.000Z",38.524460968917,34.8150347459469,42.2338482713736,2022-10-18
"4252","Wisma Barito Pacific (S11)","2022-10-19T00:00:00.000Z",11,"2022-10-19T00:00:00.000Z",19,10,2022,54.3478,"2022-10-19T00:00:00.000Z",34.4100149972371,30.7139877817458,38.106027695586,2022-10-19
"4253","Wisma Barito Pacific (S11)","2022-10-20T00:00:00.000Z",11,"2022-10-20T00:00:00.000Z",20,10,2022,30.6087,"2022-10-20T00:00:00.000Z",31.8521815011703,28.174734389823,35.529450586529,2022-10-20
"4254","Wisma Barito Pacific (S11)","2022-10-21T00:00:00.000Z",11,"2022-10-21T00:00:00.000Z",21,10,2022,25.0833,"2022-10-21T00:00:00.000Z",32.6903108822851,29.0205317665583,36.3600522887632,2022-10-21
"4255","Wisma Barito Pacific (S11)","2022-10-22T00:00:00.000Z",11,"2022-10-22T00:00:00.000Z",22,10,2022,34.7083,"2022-10-22T00:00:00.000Z",35.3156383371702,31.6024649856117,39.0291571318965,2022-10-22
"4256","Wisma Barito Pacific (S11)","2022-10-23T00:00:00.000Z",11,"2022-10-23T00:00:00.000Z",23,10,2022,15,"2022-10-23T00:00:00.000Z",29.3159993435505,25.5691861750734,33.0634562007315,2022-10-23
"4257","Wisma Barito Pacific (S11)","2022-10-24T00:00:00.000Z",11,"2022-10-24T00:00:00.000Z",24,10,2022,9,"2022-10-24T00:00:00.000Z",24.1730456900854,20.4044611011538,27.942454765919,2022-10-24
"4258","Wisma Barito Pacific (S11)","2022-10-25T00:00:00.000Z",11,"2022-10-25T00:00:00.000Z",25,10,2022,13.75,"2022-10-25T00:00:00.000Z",27.4477268601894,23.6377288114663,31.2584621037697,2022-10-25
"4259","Wisma Barito Pacific (S11)","2022-10-26T00:00:00.000Z",11,"2022-10-26T00:00:00.000Z",26,10,2022,16.2083,"2022-10-26T00:00:00.000Z",29.9576811046104,26.1527146593699,33.7632972952115,2022-10-26
"4260","Wisma Barito Pacific (S11)","2022-10-27T00:00:00.000Z",11,"2022-10-27T00:00:00.000Z",27,10,2022,23.6667,"2022-10-27T00:00:00.000Z",23.9707829866479,20.18102802352,27.7606607676904,2022-10-27
"4261","Wisma Barito Pacific (S11)","2022-10-28T00:00:00.000Z",11,"2022-10-28T00:00:00.000Z",28,10,2022,24.4583,"2022-10-28T00:00:00.000Z",26.2830028303834,22.5075813428225,30.0582110778955,2022-10-28
"4262","Wisma Barito Pacific (S11)","2022-10-29T00:00:00.000Z",11,"2022-10-29T00:00:00.000Z",29,10,2022,23.1304,"2022-10-29T00:00:00.000Z",28.7685906722981,24.9959783871627,32.5409044680611,2022-10-29
"4263","Wisma Barito Pacific (S11)","2022-10-30T00:00:00.000Z",11,"2022-10-30T00:00:00.000Z",30,10,2022,29.625,"2022-10-30T00:00:00.000Z",28.7356719616626,24.9484990311635,32.5225494865986,2022-10-30
"4264","Wisma Barito Pacific (S11)","2022-10-31T00:00:00.000Z",11,"2022-10-31T00:00:00.000Z",31,10,2022,18.4167,"2022-10-31T00:00:00.000Z",27.5411452441557,23.7602126206904,31.3222236518652,2022-10-31
"4265","Wisma Barito Pacific (S11)","2022-11-01T00:00:00.000Z",11,"2022-11-01T00:00:00.000Z",1,11,2022,47.9583,"2022-11-01T00:00:00.000Z",32.5202436743817,28.7226293206582,36.318547958685,2022-11-01
"4266","Wisma Barito Pacific (S11)","2022-11-02T00:00:00.000Z",11,"2022-11-02T00:00:00.000Z",2,11,2022,35.6087,"2022-11-02T00:00:00.000Z",37.0397026840494,33.2427440169437,40.8375076543075,2022-11-02
"4267","Wisma Barito Pacific (S11)","2022-11-03T00:00:00.000Z",11,"2022-11-03T00:00:00.000Z",3,11,2022,55.625,"2022-11-03T00:00:00.000Z",39.8271298376058,36.0423950647947,43.6122423797351,2022-11-03
"4268","Wisma Barito Pacific (S11)","2022-11-04T00:00:00.000Z",11,"2022-11-04T00:00:00.000Z",4,11,2022,36.0435,"2022-11-04T00:00:00.000Z",37.7622778814138,33.987668685502,41.5370397501754,2022-11-04
"4269","Wisma Barito Pacific (S11)","2022-11-05T00:00:00.000Z",11,"2022-11-05T00:00:00.000Z",5,11,2022,39.25,"2022-11-05T00:00:00.000Z",38.7247072288876,34.9722075761102,42.4772682516477,2022-11-05
"4270","Wisma Barito Pacific (S11)","2022-11-06T00:00:00.000Z",11,"2022-11-06T00:00:00.000Z",6,11,2022,25.7917,"2022-11-06T00:00:00.000Z",36.4570237467186,32.6889899343236,40.2247500261702,2022-11-06
"4271","Wisma Barito Pacific (S11)","2022-11-07T00:00:00.000Z",11,"2022-11-07T00:00:00.000Z",7,11,2022,60.4167,"2022-11-07T00:00:00.000Z",38.6768152542887,34.9526282354621,42.4006793371343,2022-11-07
"4272","Wisma Barito Pacific (S11)","2022-11-08T00:00:00.000Z",11,"2022-11-08T00:00:00.000Z",8,11,2022,52.5833,"2022-11-08T00:00:00.000Z",39.9346938541649,36.2399330699139,43.62946393973,2022-11-08
"4273","Wisma Barito Pacific (S11)","2022-11-09T00:00:00.000Z",11,"2022-11-09T00:00:00.000Z",9,11,2022,25.0833,"2022-11-09T00:00:00.000Z",37.8911272748544,34.2078138654023,41.5744471021805,2022-11-09
"4274","Wisma Barito Pacific (S11)","2022-11-10T00:00:00.000Z",11,"2022-11-10T00:00:00.000Z",10,11,2022,20.1667,"2022-11-10T00:00:00.000Z",32.3085957831134,28.6343636305551,35.9827610567825,2022-11-10
"4275","Wisma Barito Pacific (S11)","2022-11-11T00:00:00.000Z",11,"2022-11-11T00:00:00.000Z",11,11,2022,11.5,"2022-11-11T00:00:00.000Z",27.4575445994894,23.7875360025094,31.1275219880232,2022-11-11
"4276","Wisma Barito Pacific (S11)","2022-11-12T00:00:00.000Z",11,"2022-11-12T00:00:00.000Z",12,11,2022,18.4783,"2022-11-12T00:00:00.000Z",25.2735897497954,21.615168701195,28.9320057469587,2022-11-12
"4277","Wisma Barito Pacific (S11)","2022-11-13T00:00:00.000Z",11,"2022-11-13T00:00:00.000Z",13,11,2022,22.7083,"2022-11-13T00:00:00.000Z",21.3572061031389,17.7014707060112,25.012897476965,2022-11-13
"4278","Wisma Barito Pacific (S11)","2022-11-14T00:00:00.000Z",11,"2022-11-14T00:00:00.000Z",14,11,2022,31.75,"2022-11-14T00:00:00.000Z",21.0470563254556,17.4108785558555,24.6832488161313,2022-11-14
"4279","Wisma Barito Pacific (S11)","2022-11-15T00:00:00.000Z",11,"2022-11-15T00:00:00.000Z",15,11,2022,22.2917,"2022-11-15T00:00:00.000Z",21.3244535949593,17.6706750425424,24.9785412200966,2022-11-15
"4280","Wisma Barito Pacific (S11)","2022-11-16T00:00:00.000Z",11,"2022-11-16T00:00:00.000Z",16,11,2022,19.5217,"2022-11-16T00:00:00.000Z",18.2202316162599,14.5337208122295,21.9070935560188,2022-11-16
"4281","Wisma Barito Pacific (S11)","2022-11-17T00:00:00.000Z",11,"2022-11-17T00:00:00.000Z",17,11,2022,14,"2022-11-17T00:00:00.000Z",17.3580140017128,13.6584823507642,21.0578334738317,2022-11-17
"4282","Wisma Barito Pacific (S11)","2022-11-18T00:00:00.000Z",11,"2022-11-18T00:00:00.000Z",18,11,2022,12.8696,"2022-11-18T00:00:00.000Z",20.4422229191302,16.728907594514,24.1559140677557,2022-11-18
"4283","Wisma Barito Pacific (S11)","2022-11-19T00:00:00.000Z",11,"2022-11-19T00:00:00.000Z",19,11,2022,12.9167,"2022-11-19T00:00:00.000Z",25.7065810498191,21.9361834465751,29.4774922654397,2022-11-19
"4284","Wisma Barito Pacific (S11)","2022-11-20T00:00:00.000Z",11,"2022-11-20T00:00:00.000Z",20,11,2022,12.75,"2022-11-20T00:00:00.000Z",22.5865945434523,18.8056728988821,26.3676816395986,2022-11-20
"4285","Wisma Barito Pacific (S11)","2022-11-21T00:00:00.000Z",11,"2022-11-21T00:00:00.000Z",21,11,2022,11.5417,"2022-11-21T00:00:00.000Z",20.3445808869652,16.5761281498428,24.1127603265765,2022-11-21
"4286","Wisma Barito Pacific (S11)","2022-11-22T00:00:00.000Z",11,"2022-11-22T00:00:00.000Z",22,11,2022,13.8261,"2022-11-22T00:00:00.000Z",26.3545742150847,22.5919488513903,30.1168209311235,2022-11-22
"4287","Wisma Barito Pacific (S11)","2022-11-23T00:00:00.000Z",11,"2022-11-23T00:00:00.000Z",23,11,2022,15.087,"2022-11-23T00:00:00.000Z",31.313483682182,27.5720507562926,35.054814305934,2022-11-23
"4288","Wisma Barito Pacific (S11)","2022-11-24T00:00:00.000Z",11,"2022-11-24T00:00:00.000Z",24,11,2022,17.0833,"2022-11-24T00:00:00.000Z",27.3759796904497,23.6457787596048,31.1062246058031,2022-11-24
"4289","Wisma Barito Pacific (S11)","2022-11-25T00:00:00.000Z",11,"2022-11-25T00:00:00.000Z",25,11,2022,52.1304,"2022-11-25T00:00:00.000Z",31.2111651734334,27.4803155826751,34.942232574117,2022-11-25
"4290","Wisma Barito Pacific (S11)","2022-11-26T00:00:00.000Z",11,"2022-11-26T00:00:00.000Z",26,11,2022,37.7917,"2022-11-26T00:00:00.000Z",34.5067950261857,30.763551923077,38.2502671136838,2022-11-26
"4291","Wisma Barito Pacific (S11)","2022-11-27T00:00:00.000Z",11,"2022-11-27T00:00:00.000Z",27,11,2022,51.1739,"2022-11-27T00:00:00.000Z",34.5755297868364,30.8296470895147,38.3212588717889,2022-11-27
"4292","Wisma Barito Pacific (S11)","2022-11-28T00:00:00.000Z",11,"2022-11-28T00:00:00.000Z",28,11,2022,31.9545,"2022-11-28T00:00:00.000Z",32.9021293957706,29.1911765894146,36.6126413169868,2022-11-28
"4293","Wisma Barito Pacific (S11)","2022-11-29T00:00:00.000Z",11,"2022-11-29T00:00:00.000Z",29,11,2022,24.125,"2022-11-29T00:00:00.000Z",37.1186476370837,33.4136690762025,40.8232045969951,2022-11-29
"4294","Wisma Barito Pacific (S11)","2022-11-30T00:00:00.000Z",11,"2022-11-30T00:00:00.000Z",30,11,2022,32.625,"2022-11-30T00:00:00.000Z",40.9566389411647,37.2714830403071,44.6414970731762,2022-11-30
"4295","Wisma Barito Pacific (S11)","2022-12-01T00:00:00.000Z",11,"2022-12-01T00:00:00.000Z",1,12,2022,31.2609,"2022-12-01T00:00:00.000Z",43.2929145741384,39.6135719710813,46.9720283676231,2022-12-01
"4296","Wisma Barito Pacific (S11)","2022-12-02T00:00:00.000Z",11,"2022-12-02T00:00:00.000Z",2,12,2022,37.7222,"2022-12-02T00:00:00.000Z",41.0821675154586,37.4106118789353,44.7536604556532,2022-12-02
"4297","Wisma Barito Pacific (S11)","2022-12-03T00:00:00.000Z",11,"2022-12-03T00:00:00.000Z",3,12,2022,46.7917,"2022-12-03T00:00:00.000Z",42.0921800489825,38.4207407779752,45.7638053591292,2022-12-03
"4298","Wisma Barito Pacific (S11)","2022-12-04T00:00:00.000Z",11,"2022-12-04T00:00:00.000Z",4,12,2022,40.6087,"2022-12-04T00:00:00.000Z",39.9733048569214,36.2885144405413,43.6580567070505,2022-12-04
"4299","Wisma Barito Pacific (S11)","2022-12-05T00:00:00.000Z",11,"2022-12-05T00:00:00.000Z",5,12,2022,47.0833,"2022-12-05T00:00:00.000Z",42.3780856520127,38.726460067116,46.029620247598,2022-12-05
"4300","Wisma Barito Pacific (S11)","2022-12-06T00:00:00.000Z",11,"2022-12-06T00:00:00.000Z",6,12,2022,43.8333,"2022-12-06T00:00:00.000Z",43.8796585088041,40.2480330385062,47.5113909086592,2022-12-06
"4301","Wisma Barito Pacific (S11)","2022-12-07T00:00:00.000Z",11,"2022-12-07T00:00:00.000Z",7,12,2022,39.7917,"2022-12-07T00:00:00.000Z",42.1127261146697,38.4810575755081,45.7444607206455,2022-12-07
"4302","Wisma Barito Pacific (S11)","2022-12-08T00:00:00.000Z",11,"2022-12-08T00:00:00.000Z",8,12,2022,42.125,"2022-12-08T00:00:00.000Z",36.7265988118318,33.0899581325351,40.3633722508387,2022-12-08
"4303","Wisma Barito Pacific (S11)","2022-12-09T00:00:00.000Z",11,"2022-12-09T00:00:00.000Z",9,12,2022,27.8261,"2022-12-09T00:00:00.000Z",31.9570432586086,28.3051145849136,35.609444688345,2022-12-09
"4304","Wisma Barito Pacific (S11)","2022-12-10T00:00:00.000Z",11,"2022-12-10T00:00:00.000Z",10,12,2022,18.375,"2022-12-10T00:00:00.000Z",29.8853017480241,26.200991988771,33.5701403490055,2022-12-10
"4305","Wisma Barito Pacific (S11)","2022-12-11T00:00:00.000Z",11,"2022-12-11T00:00:00.000Z",11,12,2022,12.7273,"2022-12-11T00:00:00.000Z",26.3805277252655,22.6759772141737,30.08541671714,2022-12-11
"4306","Wisma Barito Pacific (S11)","2022-12-12T00:00:00.000Z",11,"2022-12-12T00:00:00.000Z",12,12,2022,12.7826,"2022-12-12T00:00:00.000Z",27.0649067970569,23.3632270711462,30.7668701140608,2022-12-12
"4307","Wisma Barito Pacific (S11)","2022-12-13T00:00:00.000Z",11,"2022-12-13T00:00:00.000Z",13,12,2022,11.0455,"2022-12-13T00:00:00.000Z",29.0445048467133,25.3652790776188,32.7241505828992,2022-12-13
"4308","Wisma Barito Pacific (S11)","2022-12-14T00:00:00.000Z",11,"2022-12-14T00:00:00.000Z",14,12,2022,11.6317,"2022-12-14T00:00:00.000Z",28.240523632887,24.5877678837656,31.8935977578826,2022-12-14
"4309","Wisma Barito Pacific (S11)","2022-12-15T00:00:00.000Z",11,"2022-12-15T00:00:00.000Z",15,12,2022,19.7071,"2022-12-15T00:00:00.000Z",29.9790040940282,26.3559272892156,33.6019829702036,2022-12-15
"4310","Wisma Barito Pacific (S11)","2022-12-16T00:00:00.000Z",11,"2022-12-16T00:00:00.000Z",16,12,2022,38.5204,"2022-12-16T00:00:00.000Z",35.4678953393813,31.8509409259071,39.0846361202498,2022-12-16
"4311","Wisma Barito Pacific (S11)","2022-12-17T00:00:00.000Z",11,"2022-12-17T00:00:00.000Z",17,12,2022,67.8742,"2022-12-17T00:00:00.000Z",42.352956752362,38.6885605174812,46.0169032310853,2022-12-17
"4312","Wisma Barito Pacific (S11)","2022-12-18T00:00:00.000Z",11,"2022-12-18T00:00:00.000Z",18,12,2022,49.7258,"2022-12-18T00:00:00.000Z",39.5838169323733,35.8912480988733,43.2757018502021,2022-12-18
"4313","Wisma Barito Pacific (S11)","2022-12-19T00:00:00.000Z",11,"2022-12-19T00:00:00.000Z",19,12,2022,63.6096,"2022-12-19T00:00:00.000Z",36.2140461952008,32.5294720100086,39.8978919643725,2022-12-19
"4314","Wisma Barito Pacific (S11)","2022-12-20T00:00:00.000Z",11,"2022-12-20T00:00:00.000Z",20,12,2022,45.5171,"2022-12-20T00:00:00.000Z",39.6505440726852,35.977846626946,43.3223705795264,2022-12-20
"4315","Wisma Barito Pacific (S11)","2022-12-21T00:00:00.000Z",11,"2022-12-21T00:00:00.000Z",21,12,2022,31.8383,"2022-12-21T00:00:00.000Z",40.9674821455283,37.3263341563865,44.6082838208671,2022-12-21
"4316","Wisma Barito Pacific (S11)","2022-12-22T00:00:00.000Z",11,"2022-12-22T00:00:00.000Z",22,12,2022,16.1975,"2022-12-22T00:00:00.000Z",32.7869693754526,29.1673479027275,36.4064340330056,2022-12-22
"4317","Wisma Barito Pacific (S11)","2022-12-23T00:00:00.000Z",11,"2022-12-23T00:00:00.000Z",23,12,2022,40.9946,"2022-12-23T00:00:00.000Z",32.2752565085437,28.6647853472474,35.8857079326681,2022-12-23
"4318","Wisma Barito Pacific (S11)","2022-12-24T00:00:00.000Z",11,"2022-12-24T00:00:00.000Z",24,12,2022,35.4592,"2022-12-24T00:00:00.000Z",31.5318931888164,27.9125086550261,35.1513809467451,2022-12-24
"4319","Wisma Barito Pacific (S11)","2022-12-25T00:00:00.000Z",11,"2022-12-25T00:00:00.000Z",25,12,2022,21.7571,"2022-12-25T00:00:00.000Z",28.142360547856,24.5148614410389,31.7699031954652,2022-12-25
"4320","Wisma Barito Pacific (S11)","2022-12-26T00:00:00.000Z",11,"2022-12-26T00:00:00.000Z",26,12,2022,25.4429,"2022-12-26T00:00:00.000Z",23.7835900112311,20.1551080588264,27.4122751393683,2022-12-26
"4321","Wisma Barito Pacific (S11)","2022-12-27T00:00:00.000Z",11,"2022-12-27T00:00:00.000Z",27,12,2022,18.7221,"2022-12-27T00:00:00.000Z",26.059926519761,22.4099231351123,29.7107100677485,2022-12-27
"4322","Wisma Barito Pacific (S11)","2022-12-28T00:00:00.000Z",11,"2022-12-28T00:00:00.000Z",28,12,2022,11.5721,"2022-12-28T00:00:00.000Z",28.7008985061392,25.0457487687341,32.3569419111347,2022-12-28
"4323","Wisma Barito Pacific (S11)","2022-12-29T00:00:00.000Z",11,"2022-12-29T00:00:00.000Z",29,12,2022,20.74,"2022-12-29T00:00:00.000Z",30.6070469065246,26.9309966272409,34.2838329325936,2022-12-29
"4324","Wisma Barito Pacific (S11)","2022-12-30T00:00:00.000Z",11,"2022-12-30T00:00:00.000Z",30,12,2022,43.5829,"2022-12-30T00:00:00.000Z",28.6717959816249,24.9697343981238,32.3741321589898,2022-12-30
"4325","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",31,12,2022,27.7708,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2022-12-31
"4326","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",1,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-01
"4327","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",2,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-02
"4328","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",3,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-03
"4329","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",4,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-04
"4330","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",5,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-05
"4331","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",6,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-06
"4332","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",7,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-07
"4333","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",8,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-08
"4334","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",9,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-09
"4335","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",10,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-10
"4336","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",11,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-11
"4337","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",12,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-12
"4338","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",13,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-13
"4339","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",14,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-14
"4340","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",15,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-15
"4341","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",16,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-16
"4342","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",17,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-17
"4343","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",18,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-18
"4344","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",19,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-19
"4345","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",20,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-20
"4346","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",21,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-21
